,loss,residual_loss,bound_loss
664,9.461142,4.6403575,4.820784
665,9.45049,4.633713,4.8167777
666,9.43987,4.6270933,4.812776
667,9.429361,4.6205826,4.808779
668,9.418715,4.613929,4.8047853
669,9.4082,4.6074038,4.8007965
670,9.397638,4.6008263,4.796812
671,9.387107,4.594276,4.7928314
672,9.376571,4.587715,4.7888556
673,9.366053,4.5811687,4.7848835
674,9.355444,4.5745273,4.7809167
675,9.344823,4.5678697,4.7769537
676,9.334214,4.5612183,4.7729955
677,9.323692,4.554651,4.7690415
678,9.313267,4.5481753,4.7650914
679,9.30277,4.541625,4.761145
680,9.29227,4.5350657,4.757204
681,9.281738,4.528471,4.7532673
682,9.271291,4.521956,4.749335
683,9.260847,4.515441,4.745406
684,9.250437,4.508954,4.7414827
685,9.239986,4.502424,4.7375627
686,9.229649,4.4960012,4.7336473
687,9.219234,4.4894986,4.729736
688,9.208812,4.4829826,4.7258296
689,9.198398,4.4764705,4.721927
690,9.187997,4.469968,4.718029
691,9.177482,4.4633455,4.714136
692,9.167185,4.4569383,4.710247
693,9.1567135,4.4503508,4.7063627
694,9.146432,4.44395,4.702482
695,9.1360235,4.4374185,4.6986055
696,9.125834,4.4311,4.6947346
697,9.115399,4.4245324,4.6908674
698,9.105084,4.4180794,4.6870046
699,9.094863,4.411716,4.683147
700,9.0845175,4.405224,4.679293
701,9.074121,4.3986773,4.6754436
702,9.063822,4.3922224,4.6715994
703,9.053517,4.3857584,4.667759
704,9.043141,4.3792176,4.6639233
705,9.033051,4.3729587,4.6600914
706,9.022873,4.3666086,4.656265
707,9.01255,4.360109,4.6524415
708,9.002274,4.353651,4.6486225
709,8.992055,4.347246,4.644809
710,8.981828,4.3408284,4.6409993
711,8.97165,4.3344564,4.637193
712,8.961382,4.327989,4.633393
713,8.95133,4.3217344,4.6295958
714,8.9411335,4.31533,4.625804
715,8.930827,4.3088107,4.6220164
716,8.920677,4.3024435,4.618233
717,8.9105835,4.2961283,4.6144547
718,8.900374,4.2896943,4.61068
719,8.890378,4.2834673,4.6069107
720,8.880288,4.277143,4.603145
721,8.870262,4.2708783,4.5993834
722,8.86002,4.2643933,4.595627
723,8.849951,4.258076,4.5918746
724,8.839954,4.251827,4.588127
725,8.830035,4.2456512,4.5843835
726,8.81976,4.2391157,4.5806446
727,8.809781,4.23287,4.5769105
728,8.799717,4.226536,4.5731807
729,8.789809,4.2203536,4.5694556
730,8.779805,4.2140703,4.565735
731,8.769913,4.2078943,4.5620184
732,8.759955,4.2016487,4.558307
733,8.749792,4.195192,4.5546
734,8.739865,4.188968,4.550897
735,8.729937,4.182738,4.547199
736,8.719984,4.1764784,4.543505
