,loss,residual_loss,bound_loss
537,0.43216038,0.17464307,0.25751734
538,0.43155277,0.17391801,0.25763473
539,0.4296252,0.17312196,0.25650325
540,0.42826837,0.17230123,0.25596714
541,0.42709824,0.17154665,0.2555516
542,0.42532504,0.17072062,0.25460443
543,0.42463556,0.1699484,0.25468716
544,0.42284432,0.16921717,0.25362718
545,0.42125395,0.1683706,0.25288334
546,0.42087033,0.1676575,0.25321284
547,0.41876692,0.16691397,0.25185293
548,0.4174473,0.16608113,0.25136614
549,0.4167481,0.16538683,0.25136128
550,0.41458547,0.16460887,0.2499766
551,0.41343322,0.16383353,0.2495997
552,0.41239417,0.16310787,0.2492863
553,0.41100296,0.16235095,0.248652
554,0.4097385,0.16162734,0.24811116
555,0.40871572,0.16090274,0.24781299
556,0.40798396,0.1602568,0.24772716
557,0.4059372,0.15952095,0.24641623
558,0.40502894,0.15875596,0.24627298
559,0.40385714,0.15806925,0.24578789
560,0.40211147,0.15730351,0.24480796
561,0.40161675,0.15660581,0.24501091
562,0.40012687,0.1559551,0.24417177
563,0.39838487,0.15522471,0.24316016
564,0.39748877,0.15452546,0.24296334
565,0.39619523,0.15383121,0.24236402
566,0.39503598,0.15311553,0.24192046
567,0.39393383,0.15246266,0.24147119
568,0.39230096,0.15177068,0.24053031
569,0.39147457,0.15108843,0.24038616
570,0.39045137,0.15045962,0.23999178
571,0.38864288,0.1497763,0.23886657
572,0.3876412,0.14907685,0.23856434
573,0.38680482,0.14844738,0.23835742
574,0.38501772,0.14776465,0.23725307
575,0.38455063,0.1471045,0.23744614
576,0.3832244,0.14649397,0.23673043
577,0.3818249,0.14580151,0.2360234
578,0.38109845,0.14519185,0.23590662
579,0.3796006,0.14453776,0.23506285
580,0.37854403,0.14386997,0.23467407
581,0.37744626,0.14324254,0.23420373
582,0.3760525,0.14259435,0.23345813
583,0.3751002,0.14197847,0.2331217
584,0.37415674,0.14137967,0.23277709
585,0.37299055,0.14075096,0.23223957
586,0.37199184,0.14012018,0.23187166
587,0.37064785,0.13950598,0.23114187
588,0.36964357,0.13885853,0.23078504
589,0.36906308,0.1382862,0.23077689
590,0.36722076,0.13767853,0.22954221
591,0.36630386,0.1370373,0.22926652
592,0.36552116,0.13646427,0.2290569
593,0.36389536,0.13583866,0.2280567
594,0.36291194,0.13520843,0.22770351
595,0.36220235,0.13465297,0.22754937
596,0.36070967,0.13404721,0.22666246
597,0.35966325,0.13345727,0.22620599
598,0.35858068,0.1328572,0.22572345
599,0.35735035,0.13224846,0.2251019
600,0.3565179,0.13166578,0.22485214
601,0.35525015,0.13110256,0.22414759
602,0.35442722,0.13052297,0.22390425
603,0.35364795,0.12999555,0.2236524
604,0.35240445,0.12939543,0.22300902
605,0.35136908,0.12882327,0.22254583
606,0.3499756,0.12823276,0.22174281
607,0.34925818,0.12765418,0.22160399
608,0.34799576,0.12711719,0.2208786
609,0.34665963,0.12652469,0.22013494
610,0.34607452,0.12598515,0.22008938
611,0.3446363,0.12544112,0.21919516
612,0.34366637,0.124845624,0.21882077
613,0.34311575,0.124337845,0.21877792
614,0.34172204,0.12378026,0.21794179
615,0.34121788,0.12324615,0.21797174
616,0.34016788,0.122738354,0.21742952
617,0.33845666,0.122158736,0.21629794
618,0.33756477,0.12158987,0.21597488
619,0.3365658,0.12104058,0.21552521
620,0.33525223,0.12047234,0.21477988
621,0.33451676,0.11995219,0.21456459
622,0.33360776,0.119441316,0.21416646
623,0.33279166,0.11893058,0.21386108
624,0.33186293,0.118414626,0.2134483
625,0.33087802,0.11789392,0.21298411
626,0.3299808,0.11737648,0.21260431
627,0.32879588,0.116846025,0.21194986
628,0.32787168,0.11631866,0.211553
629,0.32694346,0.115811504,0.21113193
630,0.32614845,0.11528905,0.21085939
631,0.3252979,0.11478989,0.21050802
632,0.32418823,0.11429109,0.20989715
633,0.32279903,0.11375772,0.2090413
