,loss,residual_loss,bound_loss
395,0.3472446,0.3455298,0.0017147849
396,0.3472358,0.3455225,0.0017133122
397,0.3472312,0.34551826,0.0017129204
398,0.34723443,0.3455221,0.0017123346
399,0.34722692,0.34551546,0.0017114539
400,0.34722814,0.34551868,0.001709459
401,0.34722614,0.34551638,0.0017097403
402,0.34722388,0.34551534,0.0017085399
403,0.3472252,0.34551722,0.0017079525
404,0.34722146,0.34551215,0.0017093157
405,0.34722152,0.3455125,0.0017090163
406,0.34721783,0.34550917,0.0017086498
407,0.34721914,0.34550798,0.001711163
408,0.34722126,0.3455101,0.0017111728
409,0.3472197,0.34550706,0.0017126426
410,0.34721836,0.34550458,0.0017137714
411,0.34722024,0.3455071,0.0017131523
412,0.34721166,0.3454992,0.0017124607
413,0.34721678,0.34550354,0.0017132399
414,0.3472101,0.3454962,0.0017139089
415,0.3472077,0.345493,0.001714715
416,0.34721306,0.34549853,0.0017145176
417,0.34721252,0.34549558,0.00171696
418,0.3472141,0.34549665,0.0017174479
419,0.34721398,0.3454966,0.0017174089
420,0.34720993,0.34549245,0.0017174747
421,0.34721094,0.34549376,0.0017171933
422,0.34720865,0.34549117,0.001717456
423,0.34720242,0.34548452,0.0017178986
424,0.34720805,0.34548968,0.0017183727
425,0.3471992,0.34548083,0.001718355
426,0.34719846,0.34548178,0.001716652
427,0.34720173,0.345485,0.0017167225
428,0.3471935,0.34547547,0.001718052
429,0.34718928,0.3454716,0.0017176907
430,0.34719297,0.34547356,0.0017194094
431,0.34719107,0.34547248,0.0017185668
432,0.34718302,0.34546232,0.0017206848
433,0.34718856,0.34546754,0.0017210155
434,0.34718364,0.34546342,0.0017201973
435,0.34718677,0.3454667,0.0017200697
436,0.34718695,0.34546614,0.0017208301
437,0.34719163,0.34547195,0.0017196896
438,0.34718496,0.34546417,0.0017207603
439,0.34718958,0.3454697,0.0017198687
440,0.34718794,0.34546998,0.0017179633
441,0.3471813,0.34546375,0.0017175438
442,0.34718114,0.34546402,0.0017171161
443,0.34718257,0.34546536,0.0017172064
444,0.34717947,0.34546417,0.0017153053
445,0.3471721,0.34545726,0.0017148476
446,0.3471667,0.3454518,0.0017148834
447,0.3471689,0.3454532,0.0017156855
448,0.34716246,0.3454475,0.0017149523
449,0.3471647,0.34545034,0.0017143736
450,0.34716383,0.34544936,0.0017144412
451,0.34716415,0.345448,0.0017161749
452,0.3471594,0.34544355,0.0017158408
453,0.3471565,0.34544048,0.0017160326
454,0.34715956,0.345443,0.0017165586
455,0.3471615,0.34544477,0.0017167308
456,0.34715074,0.345434,0.0017167416
457,0.34715775,0.3454422,0.0017155375
458,0.34715605,0.34544015,0.0017158814
459,0.34714895,0.34543344,0.0017154881
460,0.3471468,0.34542912,0.0017176729
461,0.34715232,0.3454339,0.0017184233
462,0.3471488,0.34542915,0.001719666
463,0.34714267,0.34542072,0.0017219655
464,0.34714437,0.3454208,0.0017235617
465,0.34714112,0.34541678,0.0017243248
466,0.3471378,0.34541368,0.0017241125
467,0.34713253,0.34541026,0.001722271
468,0.34713063,0.3454088,0.0017218202
469,0.34712753,0.34540474,0.0017227795
470,0.3471282,0.3454054,0.0017228242
471,0.3471283,0.34540546,0.0017228447
472,0.34712395,0.34539905,0.0017248895
473,0.34712493,0.34539923,0.001725691
474,0.3471107,0.3453856,0.0017250797
475,0.34711844,0.34539104,0.0017274074
476,0.3471163,0.3453903,0.0017259892
477,0.34711623,0.34539104,0.0017251715
478,0.34711987,0.34539032,0.0017295588
479,0.34711894,0.34538978,0.0017291516
480,0.34711328,0.34538358,0.0017296973
481,0.34710726,0.34537917,0.0017280899
482,0.34710464,0.34537625,0.0017283752
483,0.34711173,0.34538352,0.0017282162
484,0.34710163,0.34537423,0.0017274132
485,0.34710148,0.34537414,0.0017273382
486,0.34710076,0.34537405,0.0017267143
487,0.34709978,0.34537214,0.0017276466
488,0.3470994,0.34537137,0.0017280143
489,0.34709585,0.3453682,0.0017276595
490,0.34709707,0.34536973,0.0017273255
491,0.34709635,0.3453674,0.0017289557
492,0.34709752,0.3453608,0.0017367341
493,0.3470989,0.34536344,0.0017354602
494,0.3471129,0.3453585,0.0017544262
495,0.347091,0.34535775,0.0017332243
496,0.34711158,0.3453645,0.0017470944
497,0.34710005,0.3453564,0.0017436441
498,0.3471046,0.34535554,0.0017490641
499,0.34713003,0.34535265,0.0017773688
500,0.34709153,0.34535307,0.0017384747
501,0.34712332,0.34535545,0.0017678689
502,0.34707898,0.3453547,0.0017242592
503,0.3470918,0.34534955,0.0017422283
504,0.34709403,0.34534696,0.0017470615
505,0.3470783,0.34535643,0.0017218593
506,0.3470893,0.3453463,0.0017429922
507,0.34706864,0.34533975,0.0017288949
508,0.34707797,0.34534058,0.0017373938
509,0.34707284,0.3453354,0.0017374523
510,0.3470767,0.34533766,0.0017390471
511,0.34705526,0.34532705,0.0017281931
512,0.34706903,0.34532738,0.0017416298
513,0.34705332,0.34532034,0.0017329784
514,0.34705713,0.34532034,0.0017368015
515,0.34704804,0.34532273,0.0017253153
516,0.34704775,0.34531617,0.0017315841
517,0.34704015,0.345317,0.001723123
518,0.34704483,0.34531656,0.0017282523
519,0.3470389,0.34531283,0.0017260704
520,0.34703672,0.34531012,0.0017266016
521,0.3470445,0.34531108,0.0017334223
522,0.34703547,0.34531075,0.0017247077
523,0.34704566,0.34531474,0.0017309107
524,0.34703457,0.3453066,0.0017279675
525,0.347033,0.34530666,0.0017263092
526,0.34703538,0.34530598,0.0017294104
527,0.34702477,0.34530252,0.0017222423
528,0.3470326,0.34530503,0.0017275952
529,0.3470274,0.34530446,0.0017229216
530,0.34701404,0.34528995,0.001724091
531,0.3470268,0.3452991,0.0017276967
532,0.347025,0.34529778,0.0017272303
533,0.34702897,0.3453006,0.0017283724
534,0.34702322,0.34529534,0.0017278753
535,0.34701094,0.34528458,0.0017263595
536,0.34701186,0.34528318,0.0017286905
537,0.34701952,0.3452887,0.001730831
538,0.3470261,0.34528717,0.0017389327
539,0.34700444,0.3452805,0.0017239343
540,0.34699818,0.34527227,0.0017259084
541,0.34700003,0.3452738,0.001726229
542,0.34701118,0.3452778,0.0017333751
543,0.34699833,0.34527472,0.0017236324
544,0.3469988,0.34527355,0.0017252548
545,0.34699467,0.34527144,0.0017232243
546,0.34699026,0.34527037,0.0017198898
547,0.34699988,0.3452695,0.0017303663
548,0.34698233,0.34526068,0.001721666
549,0.34698015,0.34525648,0.0017236806
550,0.34698996,0.34526983,0.0017201167
551,0.34699565,0.3452747,0.0017209479
552,0.34699306,0.34526396,0.0017291087
553,0.34698895,0.34526238,0.0017265674
554,0.34697336,0.34525105,0.00172233
555,0.34697625,0.3452538,0.0017224597
556,0.34699076,0.3452546,0.0017361862
557,0.34698358,0.34526286,0.0017207253
558,0.34699237,0.34526205,0.0017303113
559,0.34696797,0.3452489,0.0017190499
560,0.34699875,0.345255,0.0017437733
561,0.34697682,0.345256,0.0017208128
562,0.34697974,0.34525082,0.0017289363
563,0.34697565,0.34525293,0.0017227263
564,0.34698623,0.34524855,0.0017376884
565,0.3469764,0.34525034,0.0017260623
566,0.3469916,0.34525204,0.0017395874
567,0.34697405,0.34524918,0.0017248571
568,0.34698355,0.3452498,0.001733741
569,0.3469673,0.34523767,0.0017296545
570,0.34698045,0.34524697,0.0017334806
571,0.34696573,0.3452366,0.001729141
572,0.34696865,0.34523377,0.00173489
573,0.34695727,0.34522742,0.0017298453
574,0.34696102,0.34522635,0.0017346892
575,0.34695512,0.34522536,0.0017297566
576,0.34695423,0.3452239,0.0017303359
577,0.34695372,0.34522378,0.0017299112
578,0.34694916,0.3452241,0.0017250631
579,0.34697855,0.34522298,0.0017555777
580,0.3469549,0.34522644,0.0017284701
581,0.3469634,0.3452242,0.001739216
582,0.34694514,0.3452161,0.0017290395
583,0.34697393,0.34522077,0.0017531358
584,0.34694037,0.34520912,0.0017312294
