,loss,residual_loss,bound_loss
713,8.107392,6.603536,1.5038571
714,8.088226,6.5856223,1.5026038
715,8.069128,6.567772,1.5013559
716,8.050098,6.5499854,1.5001135
717,8.031138,6.532262,1.4988768
718,8.012244,6.5146003,1.4976444
719,7.9934206,6.4970026,1.4964186
720,7.974664,6.4794664,1.4951973
721,7.9559755,6.461993,1.4939818
722,7.937354,6.444583,1.4927713
723,7.9188013,6.4272356,1.491566
724,7.9003167,6.4099503,1.4903666
725,7.8818994,6.392728,1.4891713
726,7.863549,6.375567,1.4879826
727,7.8452682,6.3584695,1.4867982
728,7.827054,6.3414345,1.4856195
729,7.8089066,6.3244605,1.4844457
730,7.7908278,6.307551,1.4832771
731,7.7728148,6.290702,1.4821136
732,7.7548723,6.2739162,1.4809558
733,7.7369957,6.257193,1.4798033
734,7.7191873,6.240532,1.4786552
735,7.701445,6.2239323,1.4775127
736,7.6837707,6.2073965,1.476375
737,7.6661634,6.190922,1.475242
738,7.6486244,6.1745095,1.474115
739,7.631153,6.15816,1.4729924
740,7.6137476,6.1418734,1.471874
741,7.596411,6.125648,1.4707621
742,7.579141,6.1094856,1.4696546
743,7.561938,6.0933857,1.4685516
744,7.544801,6.0773487,1.4674537
745,7.527734,6.0613737,1.4663603
746,7.510733,6.0454607,1.4652727
747,7.4937997,6.029611,1.4641888
748,7.4769335,6.013823,1.4631106
749,7.460135,5.9980984,1.4620364
750,7.4434023,5.9824347,1.4609671
751,7.426738,5.966835,1.4599029
752,7.410141,5.9512978,1.4588428
753,7.3936105,5.935823,1.4577885
754,7.3771486,5.9204106,1.4567372
755,7.360751,5.9050603,1.4556911
756,7.344423,5.8897734,1.4546498
757,7.3281617,5.8745484,1.4536133
758,7.3119683,5.8593864,1.4525807
759,7.29584,5.8442874,1.4515531
760,7.2797804,5.829251,1.4505293
761,7.2637873,5.814276,1.4495102
762,7.24786,5.799364,1.4484956
763,7.232001,5.7845144,1.4474856
764,7.2162094,5.7697287,1.4464799
765,7.200483,5.7550054,1.4454777
766,7.1848235,5.740344,1.4444802
767,7.1692314,5.725745,1.4434868
768,7.1537066,5.7112093,1.4424975
769,7.1382475,5.696735,1.4415128
770,7.122857,5.682324,1.4405323
771,7.10753,5.667975,1.4395549
772,7.0922723,5.6536894,1.4385827
773,7.0770783,5.6394653,1.437614
774,7.061953,5.625303,1.4366498
